14:40:03.450 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
14:40:03.624 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
14:40:03.625 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
14:40:03.625 INFO  HaplotypeCaller - Executing as harmanm4@lac-353 on Linux v3.10.0-1160.36.2.el7.x86_64 amd64
14:40:03.625 INFO  HaplotypeCaller - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_152-b16
14:40:03.625 INFO  HaplotypeCaller - Start Date/Time: December 3, 2022 2:40:03 PM EST
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.625 INFO  HaplotypeCaller - ------------------------------------------------------------
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
14:40:03.626 INFO  HaplotypeCaller - Picard Version: 2.27.5
14:40:03.626 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
14:40:03.626 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
14:40:03.626 INFO  HaplotypeCaller - Deflater: IntelDeflater
14:40:03.626 INFO  HaplotypeCaller - Inflater: IntelInflater
14:40:03.626 INFO  HaplotypeCaller - GCS max retries/reopens: 20
14:40:03.626 INFO  HaplotypeCaller - Requester pays: disabled
14:40:03.627 INFO  HaplotypeCaller - Initializing engine
14:40:04.061 INFO  HaplotypeCaller - Done initializing engine
14:40:04.070 INFO  HaplotypeCallerEngine - Disabling physical phasing, which is supported only for reference-model confidence output
14:40:04.085 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
14:40:04.118 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/mnt/ufs18/home-212/harmanm4/miniconda3/envs/gatk/bin/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
14:40:04.157 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
14:40:04.166 INFO  IntelPairHmm - Available threads: 10
14:40:04.166 INFO  IntelPairHmm - Requested threads: 4
14:40:04.166 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
14:40:04.191 INFO  ProgressMeter - Starting traversal
14:40:04.192 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
17:44:57.676 INFO  ProgressMeter -        Chr3:11737942            184.9                363500           1966.0
17:45:08.843 INFO  ProgressMeter -        Chr3:11771887            185.1                363730           1965.3
17:45:20.956 INFO  ProgressMeter -        Chr3:11784367            185.3                363800           1963.5
17:45:31.244 INFO  ProgressMeter -        Chr3:11810332            185.5                364010           1962.8
17:45:41.270 INFO  ProgressMeter -        Chr3:11846840            185.6                364290           1962.6
17:45:52.073 INFO  ProgressMeter -        Chr3:11869083            185.8                364470           1961.6
17:46:02.210 INFO  ProgressMeter -        Chr3:11879447            186.0                364550           1960.3
17:46:12.913 INFO  ProgressMeter -        Chr3:11897934            186.1                364650           1959.0
17:46:23.387 INFO  ProgressMeter -        Chr3:11919585            186.3                364800           1957.9
17:46:34.112 INFO  ProgressMeter -        Chr3:11953887            186.5                364970           1957.0
17:46:45.382 INFO  ProgressMeter -        Chr3:11985473            186.7                365190           1956.2
17:46:55.906 INFO  ProgressMeter -        Chr3:12008930            186.9                365360           1955.2
17:47:06.941 INFO  ProgressMeter -        Chr3:12035187            187.0                365570           1954.4
17:47:19.380 INFO  ProgressMeter -        Chr3:12052028            187.3                365710           1953.0
17:47:30.070 INFO  ProgressMeter -        Chr3:12063828            187.4                365790           1951.6
17:47:40.438 INFO  ProgressMeter -        Chr3:12085023            187.6                365960           1950.7
17:47:51.060 INFO  ProgressMeter -        Chr3:12111377            187.8                366170           1950.0
17:48:01.842 INFO  ProgressMeter -        Chr3:12134814            188.0                366350           1949.1
17:48:13.474 INFO  ProgressMeter -        Chr3:12155714            188.2                366510           1947.9
17:48:24.423 INFO  ProgressMeter -        Chr3:12178922            188.3                366710           1947.1
17:48:35.737 INFO  ProgressMeter -        Chr3:12195518            188.5                366850           1945.9
17:48:47.640 INFO  ProgressMeter -        Chr3:12208578            188.7                366950           1944.4
17:48:58.649 INFO  ProgressMeter -        Chr3:12224873            188.9                367060           1943.1
17:49:08.895 INFO  ProgressMeter -        Chr3:12245544            189.1                367210           1942.1
17:49:21.410 INFO  ProgressMeter -        Chr3:12253703            189.3                367270           1940.3
17:49:31.891 INFO  ProgressMeter -        Chr3:12277705            189.5                367460           1939.5
17:49:42.532 INFO  ProgressMeter -        Chr3:12297593            189.6                367630           1938.6
17:49:52.593 INFO  ProgressMeter -        Chr3:12312143            189.8                367750           1937.5
17:50:02.947 INFO  ProgressMeter -        Chr3:12326345            190.0                367870           1936.4
17:50:14.152 INFO  ProgressMeter -        Chr3:12336402            190.2                367950           1934.9
17:50:24.311 INFO  ProgressMeter -        Chr3:12352746            190.3                368080           1933.9
17:50:35.619 INFO  ProgressMeter -        Chr3:12374998            190.5                368260           1932.9
17:50:46.669 INFO  ProgressMeter -        Chr3:12395456            190.7                368450           1932.0
17:50:56.858 INFO  ProgressMeter -        Chr3:12406741            190.9                368540           1930.8
17:51:07.903 INFO  ProgressMeter -        Chr3:12415402            191.1                368610           1929.3
17:51:17.934 INFO  ProgressMeter -        Chr3:12447744            191.2                368820           1928.7
17:51:28.302 INFO  ProgressMeter -        Chr3:12468628            191.4                368980           1927.8
17:51:38.949 INFO  ProgressMeter -        Chr3:12479469            191.6                369070           1926.5
17:51:52.438 INFO  ProgressMeter -        Chr3:12493469            191.8                369180           1924.8
17:52:03.008 INFO  ProgressMeter -        Chr3:12500379            192.0                369230           1923.3
17:52:13.258 INFO  ProgressMeter -        Chr3:12515368            192.2                369350           1922.2
17:52:23.418 INFO  ProgressMeter -        Chr3:12525838            192.3                369430           1920.9
17:52:36.073 INFO  ProgressMeter -        Chr3:12536736            192.5                369490           1919.1
17:52:47.345 INFO  ProgressMeter -        Chr3:12551535            192.7                369610           1917.9
17:52:57.590 INFO  ProgressMeter -        Chr3:12560035            192.9                369680           1916.5
17:53:08.863 INFO  ProgressMeter -        Chr3:12574348            193.1                369800           1915.3
17:53:19.594 INFO  ProgressMeter -        Chr3:12582900            193.3                369860           1913.8
17:53:31.488 INFO  ProgressMeter -        Chr3:12607205            193.5                370030           1912.7
17:53:42.122 INFO  ProgressMeter -        Chr3:12628191            193.6                370190           1911.8
17:53:53.579 INFO  ProgressMeter -        Chr3:12656502            193.8                370410           1911.1
17:54:04.358 INFO  ProgressMeter -        Chr3:12682098            194.0                370540           1910.0
17:54:14.518 INFO  ProgressMeter -        Chr3:12695338            194.2                370610           1908.7
17:54:25.432 INFO  ProgressMeter -        Chr3:12705537            194.4                370670           1907.2
17:54:36.357 INFO  ProgressMeter -        Chr3:12711765            194.5                370710           1905.6
17:54:48.059 INFO  ProgressMeter -        Chr3:12720587            194.7                370760           1904.0
17:54:59.832 INFO  ProgressMeter -        Chr3:12736733            194.9                370840           1902.5
17:55:10.844 INFO  ProgressMeter -        Chr3:12751176            195.1                370930           1901.1
17:55:21.979 INFO  ProgressMeter -        Chr3:12766044            195.3                371020           1899.8
17:55:32.254 INFO  ProgressMeter -        Chr3:12776354            195.5                371090           1898.5
17:55:42.437 INFO  ProgressMeter -        Chr3:12797153            195.6                371230           1897.5
17:55:52.972 INFO  ProgressMeter -        Chr3:12814572            195.8                371360           1896.5
17:56:03.903 INFO  ProgressMeter -        Chr3:12838545            196.0                371560           1895.8
17:56:15.276 INFO  ProgressMeter -        Chr3:12844086            196.2                371600           1894.1
17:56:27.567 INFO  ProgressMeter -        Chr3:12858971            196.4                371710           1892.7
17:56:38.076 INFO  ProgressMeter -        Chr3:12895207            196.6                372000           1892.5
17:56:48.597 INFO  ProgressMeter -        Chr3:12935946            196.7                372330           1892.5
17:56:59.696 INFO  ProgressMeter -        Chr3:12949398            196.9                372440           1891.3
17:57:10.569 INFO  ProgressMeter -        Chr3:12965267            197.1                372580           1890.2
17:57:23.189 INFO  ProgressMeter -        Chr3:12985784            197.3                372710           1888.9
17:57:33.371 INFO  ProgressMeter -        Chr3:13033148            197.5                372970           1888.6
17:57:43.980 INFO  ProgressMeter -        Chr3:13077275            197.7                373300           1888.6
17:57:55.659 INFO  ProgressMeter -        Chr3:13090379            197.9                373400           1887.2
17:58:06.191 INFO  ProgressMeter -        Chr3:13098834            198.0                373460           1885.8
17:58:20.425 INFO  ProgressMeter -        Chr3:13108947            198.3                373530           1883.9
17:58:30.896 INFO  ProgressMeter -        Chr3:13117617            198.4                373590           1882.6
17:58:42.015 INFO  ProgressMeter -        Chr3:13130709            198.6                373700           1881.4
17:58:52.242 INFO  ProgressMeter -        Chr3:13140423            198.8                373770           1880.1
17:59:04.246 INFO  ProgressMeter -        Chr3:13149342            199.0                373830           1878.5
17:59:15.279 INFO  ProgressMeter -        Chr3:13162495            199.2                373920           1877.3
17:59:25.443 INFO  ProgressMeter -        Chr3:13172835            199.4                373980           1876.0
17:59:36.751 INFO  ProgressMeter -        Chr3:13191683            199.5                374140           1875.0
17:59:47.934 INFO  ProgressMeter -        Chr3:13201563            199.7                374220           1873.6
17:59:58.273 INFO  ProgressMeter -        Chr3:13206181            199.9                374250           1872.2
18:00:08.615 INFO  ProgressMeter -        Chr3:13210371            200.1                374280           1870.7
18:00:21.619 INFO  ProgressMeter -        Chr3:13213753            200.3                374300           1868.8
18:00:32.035 INFO  ProgressMeter -        Chr3:13240482            200.5                374520           1868.3
18:00:43.371 INFO  ProgressMeter -        Chr3:13248344            200.7                374570           1866.8
18:00:53.424 INFO  ProgressMeter -        Chr3:13258833            200.8                374650           1865.6
18:01:04.553 INFO  ProgressMeter -        Chr3:13281059            201.0                374830           1864.8
18:01:15.394 INFO  ProgressMeter -        Chr3:13314824            201.2                375100           1864.4
18:01:27.075 INFO  ProgressMeter -        Chr3:13322350            201.4                375150           1862.9
18:01:37.659 INFO  ProgressMeter -        Chr3:13352813            201.6                375410           1862.5
18:01:48.027 INFO  ProgressMeter -        Chr3:13369082            201.7                375540           1861.6
18:01:58.042 INFO  ProgressMeter -        Chr3:13393063            201.9                375750           1861.1
18:02:09.272 INFO  ProgressMeter -        Chr3:13404551            202.1                375840           1859.8
18:02:20.234 INFO  ProgressMeter -        Chr3:13410136            202.3                375880           1858.3
18:02:31.919 INFO  ProgressMeter -        Chr3:13417528            202.5                375930           1856.8
18:02:41.967 INFO  ProgressMeter -        Chr3:13425318            202.6                375990           1855.6
18:02:54.103 INFO  ProgressMeter -        Chr3:13442595            202.8                376140           1854.4
18:03:04.476 INFO  ProgressMeter -        Chr3:13447450            203.0                376170           1853.0
18:03:14.881 INFO  ProgressMeter -        Chr3:13467898            203.2                376350           1852.3
18:03:25.520 INFO  ProgressMeter -        Chr3:13480402            203.4                376450           1851.2
18:03:36.222 INFO  ProgressMeter -        Chr3:13505330            203.5                376640           1850.5
18:03:46.514 INFO  ProgressMeter -        Chr3:13512694            203.7                376690           1849.2
18:03:56.768 INFO  ProgressMeter -        Chr3:13531345            203.9                376840           1848.4
18:04:07.503 INFO  ProgressMeter -        Chr3:13546969            204.1                376950           1847.3
18:04:19.325 INFO  ProgressMeter -        Chr3:13555742            204.3                377010           1845.8
18:04:29.383 INFO  ProgressMeter -        Chr3:13580852            204.4                377170           1845.1
18:04:39.477 INFO  ProgressMeter -        Chr3:13585643            204.6                377200           1843.7
18:05:22.414 INFO  ProgressMeter -        Chr3:13589541            205.3                377220           1837.4
18:05:51.685 INFO  ProgressMeter -        Chr3:13591365            205.8                377230           1833.1
18:06:02.367 INFO  ProgressMeter -        Chr3:13593305            206.0                377240           1831.5
18:06:13.330 INFO  ProgressMeter -        Chr3:13608890            206.2                377320           1830.3
18:06:23.982 INFO  ProgressMeter -        Chr3:13626617            206.3                377420           1829.2
18:06:34.050 INFO  ProgressMeter -        Chr3:13649885            206.5                377560           1828.4
18:06:44.687 INFO  ProgressMeter -        Chr3:13664143            206.7                377650           1827.3
18:06:56.630 INFO  ProgressMeter -        Chr3:13803922            206.9                378170           1828.0
18:07:07.146 INFO  ProgressMeter -        Chr3:13813643            207.0                378220           1826.7
18:07:18.593 INFO  ProgressMeter -        Chr3:13825036            207.2                378290           1825.4
18:07:29.891 INFO  ProgressMeter -        Chr3:13830354            207.4                378320           1823.9
18:07:40.956 INFO  ProgressMeter -        Chr3:13895367            207.6                378630           1823.7
18:07:50.981 INFO  ProgressMeter -        Chr3:13908039            207.8                378710           1822.7
18:08:01.162 INFO  ProgressMeter -        Chr3:13921375            207.9                378790           1821.5
18:08:12.490 INFO  ProgressMeter -        Chr3:13957559            208.1                378990           1820.9
18:08:22.704 INFO  ProgressMeter -        Chr3:13986187            208.3                379160           1820.2
18:08:33.529 INFO  ProgressMeter -        Chr3:14010051            208.5                379320           1819.4
18:08:43.648 INFO  ProgressMeter -        Chr3:14041350            208.7                379480           1818.7
18:08:54.713 INFO  ProgressMeter -        Chr3:14071113            208.8                379690           1818.1
18:09:05.224 INFO  ProgressMeter -        Chr3:14079536            209.0                379740           1816.8
18:09:16.008 INFO  ProgressMeter -        Chr3:14096900            209.2                379850           1815.8
18:09:26.126 INFO  ProgressMeter -        Chr3:14118842            209.4                380010           1815.1
18:09:38.738 INFO  ProgressMeter -        Chr3:14149188            209.6                380160           1814.0
18:09:49.034 INFO  ProgressMeter -        Chr3:14161412            209.7                380250           1812.9
18:10:07.236 INFO  ProgressMeter -        Chr3:14195471            210.1                380450           1811.2
18:10:29.781 INFO  ProgressMeter -        Chr3:14196421            210.4                380460           1808.0
18:10:44.000 INFO  ProgressMeter -        Chr3:14197470            210.7                380470           1806.1
18:10:54.700 INFO  ProgressMeter -        Chr3:14201888            210.8                380490           1804.6
18:11:06.837 INFO  ProgressMeter -        Chr3:14215227            211.0                380560           1803.2
18:11:18.983 INFO  ProgressMeter -        Chr3:14224521            211.2                380620           1801.8
18:11:29.152 INFO  ProgressMeter -        Chr3:14240291            211.4                380720           1800.8
18:11:44.658 INFO  ProgressMeter -        Chr3:14248391            211.7                380770           1798.8
18:11:55.268 INFO  ProgressMeter -        Chr3:14251903            211.9                380790           1797.4
18:12:06.223 INFO  ProgressMeter -        Chr3:14256721            212.0                380820           1796.0
18:12:18.252 INFO  ProgressMeter -        Chr3:14266801            212.2                380910           1794.8
18:12:29.509 INFO  ProgressMeter -        Chr3:14294807            212.4                381080           1794.0
18:12:40.921 INFO  ProgressMeter -        Chr3:14313398            212.6                381220           1793.0
18:12:52.623 INFO  ProgressMeter -        Chr3:14339932            212.8                381390           1792.2
18:13:02.902 INFO  ProgressMeter -        Chr3:14388228            213.0                381600           1791.7
18:13:14.226 INFO  ProgressMeter -        Chr3:14411012            213.2                381710           1790.7
18:13:24.909 INFO  ProgressMeter -        Chr3:14435057            213.3                381850           1789.8
18:13:35.056 INFO  ProgressMeter -        Chr3:14458922            213.5                381980           1789.0
18:13:45.268 INFO  ProgressMeter -        Chr3:14520782            213.7                382270           1788.9
18:13:55.420 INFO  ProgressMeter -        Chr3:14530540            213.9                382330           1787.8
18:14:06.296 INFO  ProgressMeter -        Chr3:14543315            214.0                382400           1786.6
18:14:16.327 INFO  ProgressMeter -        Chr3:14563031            214.2                382520           1785.8
18:14:28.759 INFO  ProgressMeter -        Chr3:14572459            214.4                382580           1784.3
18:14:39.376 INFO  ProgressMeter -        Chr3:14582647            214.6                382650           1783.2
18:14:49.819 INFO  ProgressMeter -        Chr3:14590222            214.8                382700           1782.0
18:15:00.148 INFO  ProgressMeter -        Chr3:14606523            214.9                382800           1781.0
18:15:10.538 INFO  ProgressMeter -        Chr3:14617310            215.1                382880           1780.0
18:15:20.966 INFO  ProgressMeter -        Chr3:14630989            215.3                382960           1778.9
18:15:31.792 INFO  ProgressMeter -        Chr3:14644385            215.5                383060           1777.9
18:15:43.343 INFO  ProgressMeter -        Chr3:14703229            215.7                383330           1777.5
18:15:54.544 INFO  ProgressMeter -        Chr3:14717296            215.8                383450           1776.6
18:16:04.607 INFO  ProgressMeter -        Chr3:14744454            216.0                383650           1776.1
18:16:14.620 INFO  ProgressMeter -        Chr3:14799459            216.2                384080           1776.7
18:16:24.728 INFO  ProgressMeter -        Chr3:14818415            216.3                384220           1776.0
18:16:35.229 INFO  ProgressMeter -        Chr3:14833833            216.5                384330           1775.1
18:16:46.763 INFO  ProgressMeter -        Chr3:14851310            216.7                384450           1774.0
18:16:58.674 INFO  ProgressMeter -        Chr3:14861575            216.9                384530           1772.8
18:17:09.034 INFO  ProgressMeter -        Chr3:14872687            217.1                384620           1771.8
18:17:19.100 INFO  ProgressMeter -        Chr3:14895724            217.2                384790           1771.2
18:17:29.160 INFO  ProgressMeter -        Chr3:14917482            217.4                384960           1770.6
18:17:39.206 INFO  ProgressMeter -        Chr3:14961034            217.6                385290           1770.8
18:17:49.472 INFO  ProgressMeter -        Chr3:14979573            217.8                385440           1770.1
18:18:03.807 INFO  ProgressMeter -        Chr3:14998674            218.0                385580           1768.8
18:18:14.444 INFO  ProgressMeter -        Chr3:15006277            218.2                385630           1767.6
18:18:24.833 INFO  ProgressMeter -        Chr3:15030287            218.3                385810           1767.0
18:18:35.678 INFO  ProgressMeter -        Chr3:15036150            218.5                385850           1765.7
18:18:47.255 INFO  ProgressMeter -        Chr3:15045954            218.7                385920           1764.5
18:18:57.269 INFO  ProgressMeter -        Chr3:15077722            218.9                386190           1764.4
18:19:07.904 INFO  ProgressMeter -        Chr3:15100950            219.1                386380           1763.8
18:19:18.994 INFO  ProgressMeter -        Chr3:15111378            219.2                386460           1762.7
18:19:31.006 INFO  ProgressMeter -        Chr3:15120817            219.4                386530           1761.4
18:19:42.731 INFO  ProgressMeter -        Chr3:15138159            219.6                386670           1760.5
18:19:56.016 INFO  ProgressMeter -        Chr3:15144641            219.9                386710           1758.9
18:20:06.186 INFO  ProgressMeter -        Chr3:15149843            220.0                386750           1757.7
18:20:16.712 INFO  ProgressMeter -        Chr3:15160756            220.2                386840           1756.7
18:20:26.801 INFO  ProgressMeter -        Chr3:15192940            220.4                387070           1756.4
18:20:36.833 INFO  ProgressMeter -        Chr3:15236924            220.5                387390           1756.5
18:20:48.390 INFO  ProgressMeter -        Chr3:15252049            220.7                387490           1755.4
18:20:58.665 INFO  ProgressMeter -        Chr3:15259353            220.9                387540           1754.3
18:21:09.309 INFO  ProgressMeter -        Chr3:15268875            221.1                387600           1753.2
18:21:25.656 INFO  ProgressMeter -        Chr3:15302296            221.4                387800           1751.9
18:21:36.277 INFO  ProgressMeter -        Chr3:15307363            221.5                387830           1750.7
18:21:46.846 INFO  ProgressMeter -        Chr3:15324350            221.7                387970           1749.9
18:21:57.073 INFO  ProgressMeter -        Chr3:15364578            221.9                388290           1750.0
18:22:09.243 INFO  ProgressMeter -        Chr3:15382114            222.1                388400           1748.9
18:22:19.338 INFO  ProgressMeter -        Chr3:15400004            222.3                388560           1748.3
18:22:31.003 INFO  ProgressMeter -        Chr3:15415108            222.4                388670           1747.2
18:22:41.090 INFO  ProgressMeter -        Chr3:15432986            222.6                388810           1746.6
18:22:54.121 INFO  ProgressMeter -        Chr3:15465329            222.8                388960           1745.5
18:23:04.254 INFO  ProgressMeter -        Chr3:15491734            223.0                389100           1744.8
18:23:14.683 INFO  ProgressMeter -        Chr3:15568354            223.2                389600           1745.7
18:23:24.855 INFO  ProgressMeter -        Chr3:15581563            223.3                389700           1744.8
18:23:34.919 INFO  ProgressMeter -        Chr3:15594138            223.5                389800           1744.0
18:23:45.335 INFO  ProgressMeter -        Chr3:15622485            223.7                390010           1743.6
18:23:55.366 INFO  ProgressMeter -        Chr3:15650214            223.9                390230           1743.2
18:24:05.639 INFO  ProgressMeter -        Chr3:15689671            224.0                390500           1743.1
18:24:16.401 INFO  ProgressMeter -        Chr3:15712502            224.2                390670           1742.5
18:24:27.028 INFO  ProgressMeter -        Chr3:15718437            224.4                390710           1741.3
18:24:37.237 INFO  ProgressMeter -        Chr3:15752267            224.6                390880           1740.7
18:24:47.779 INFO  ProgressMeter -        Chr3:15763565            224.7                390960           1739.7
18:24:59.120 INFO  ProgressMeter -        Chr3:15899984            224.9                391500           1740.7
18:25:10.325 INFO  ProgressMeter -        Chr3:16011623            225.1                391960           1741.3
18:25:21.615 INFO  ProgressMeter -        Chr3:16030881            225.3                392100           1740.4
18:25:31.722 INFO  ProgressMeter -        Chr3:16046421            225.5                392210           1739.6
18:25:42.316 INFO  ProgressMeter -        Chr3:16071028            225.6                392390           1739.0
18:25:52.316 INFO  ProgressMeter -        Chr3:16102180            225.8                392610           1738.7
18:26:02.405 INFO  ProgressMeter -        Chr3:16129654            226.0                392800           1738.3
18:26:13.866 INFO  ProgressMeter -        Chr3:16165991            226.2                393040           1737.9
18:26:24.614 INFO  ProgressMeter -        Chr3:16189990            226.3                393180           1737.1
18:26:39.550 INFO  ProgressMeter -        Chr3:16209235            226.6                393290           1735.7
18:26:50.482 INFO  ProgressMeter -        Chr3:16230735            226.8                393440           1735.0
18:27:00.879 INFO  ProgressMeter -        Chr3:16273065            226.9                393660           1734.6
18:27:10.884 INFO  ProgressMeter -        Chr3:16295325            227.1                393800           1733.9
18:27:21.079 INFO  ProgressMeter -        Chr3:16317773            227.3                393960           1733.4
18:27:31.334 INFO  ProgressMeter -        Chr3:16335544            227.5                394060           1732.5
18:27:41.555 INFO  ProgressMeter -        Chr3:16366903            227.6                394280           1732.2
18:27:51.985 INFO  ProgressMeter -        Chr3:16387539            227.8                394430           1731.5
18:28:02.576 INFO  ProgressMeter -        Chr3:16435349            228.0                394770           1731.7
18:28:12.789 INFO  ProgressMeter -        Chr3:16464953            228.1                395010           1731.4
18:28:22.882 INFO  ProgressMeter -        Chr3:16501880            228.3                395250           1731.2
18:28:33.581 INFO  ProgressMeter -        Chr3:16551656            228.5                395610           1731.4
18:28:44.008 INFO  ProgressMeter -        Chr3:16594111            228.7                395930           1731.5
18:28:55.130 INFO  ProgressMeter -        Chr3:16637957            228.8                396240           1731.4
18:29:05.238 INFO  ProgressMeter -        Chr3:16666939            229.0                396450           1731.1
18:29:16.424 INFO  ProgressMeter -        Chr3:16688903            229.2                396610           1730.4
18:29:26.451 INFO  ProgressMeter -        Chr3:16705940            229.4                396700           1729.5
18:29:36.650 INFO  ProgressMeter -        Chr3:16743362            229.5                396960           1729.4
18:29:47.689 INFO  ProgressMeter -        Chr3:16794664            229.7                397280           1729.4
18:29:57.964 INFO  ProgressMeter -        Chr3:16832299            229.9                397550           1729.3
18:30:08.680 INFO  ProgressMeter -        Chr3:16880812            230.1                397850           1729.2
18:30:19.329 INFO  ProgressMeter -        Chr3:16914603            230.3                398100           1729.0
18:30:29.615 INFO  ProgressMeter -        Chr3:16936885            230.4                398250           1728.3
18:30:44.009 INFO  ProgressMeter -        Chr3:16961904            230.7                398420           1727.3
18:30:54.023 INFO  ProgressMeter -        Chr3:17004827            230.8                398720           1727.3
18:31:04.321 INFO  ProgressMeter -        Chr3:17079579            231.0                399090           1727.6
18:31:14.439 INFO  ProgressMeter -        Chr3:17103791            231.2                399280           1727.2
18:31:24.850 INFO  ProgressMeter -        Chr3:17130100            231.3                399470           1726.7
18:31:34.890 INFO  ProgressMeter -        Chr3:17157457            231.5                399650           1726.3
18:31:45.143 INFO  ProgressMeter -        Chr3:17191754            231.7                399870           1725.9
18:31:55.357 INFO  ProgressMeter -        Chr3:17222303            231.9                400090           1725.6
18:32:05.469 INFO  ProgressMeter -        Chr3:17262994            232.0                400360           1725.5
18:32:15.614 INFO  ProgressMeter -        Chr3:17292965            232.2                400560           1725.1
18:32:27.078 INFO  ProgressMeter -        Chr3:17320641            232.4                400760           1724.6
18:32:37.590 INFO  ProgressMeter -        Chr3:17360306            232.6                401000           1724.3
18:32:47.838 INFO  ProgressMeter -        Chr3:17416361            232.7                401370           1724.6
18:32:58.551 INFO  ProgressMeter -        Chr3:17453802            232.9                401630           1724.4
18:33:08.977 INFO  ProgressMeter -        Chr3:17475735            233.1                401780           1723.8
18:33:19.054 INFO  ProgressMeter -        Chr3:17531646            233.2                402160           1724.2
18:33:29.750 INFO  ProgressMeter -        Chr3:17634532            233.4                402840           1725.8
18:33:39.847 INFO  ProgressMeter -        Chr3:17744546            233.6                403470           1727.2
18:33:49.960 INFO  ProgressMeter -        Chr3:17853966            233.8                404090           1728.6
18:34:00.226 INFO  ProgressMeter -        Chr3:17910809            233.9                404440           1728.9
18:34:11.754 INFO  ProgressMeter -        Chr3:17983724            234.1                404920           1729.5
18:34:22.667 INFO  ProgressMeter -        Chr3:18041571            234.3                405300           1729.8
18:34:33.410 INFO  ProgressMeter -        Chr3:18090471            234.5                405640           1729.9
18:34:43.942 INFO  ProgressMeter -        Chr3:18142563            234.7                405930           1729.8
18:34:54.060 INFO  ProgressMeter -        Chr3:18222941            234.8                406450           1730.8
18:35:04.062 INFO  ProgressMeter -        Chr3:18294336            235.0                406920           1731.6
18:35:15.226 INFO  ProgressMeter -        Chr3:18341362            235.2                407240           1731.6
18:35:25.233 INFO  ProgressMeter -        Chr3:18409742            235.4                407680           1732.2
18:35:35.324 INFO  ProgressMeter -        Chr3:18510979            235.5                408330           1733.7
18:35:45.972 INFO  ProgressMeter -        Chr3:18603131            235.7                408910           1734.9
18:35:56.009 INFO  ProgressMeter -        Chr3:18706265            235.9                409460           1736.0
18:36:06.154 INFO  ProgressMeter -        Chr3:18731966            236.0                409610           1735.4
18:36:17.293 INFO  ProgressMeter -        Chr3:18744101            236.2                409690           1734.4
18:36:28.095 INFO  ProgressMeter -        Chr3:18806396            236.4                410070           1734.7
18:36:38.192 INFO  ProgressMeter -        Chr3:18887504            236.6                410600           1735.7
18:36:49.086 INFO  ProgressMeter -        Chr3:18944667            236.7                410980           1735.9
18:36:59.252 INFO  ProgressMeter -        Chr3:19027259            236.9                411470           1736.8
18:37:09.308 INFO  ProgressMeter -        Chr3:19075609            237.1                411780           1736.8
18:37:19.751 INFO  ProgressMeter -        Chr3:19243755            237.3                412750           1739.7
18:37:31.211 INFO  ProgressMeter -        Chr3:19445848            237.5                413710           1742.3
18:37:41.692 INFO  ProgressMeter -        Chr3:19571475            237.6                414440           1744.1
18:37:51.739 INFO  ProgressMeter -        Chr3:19639064            237.8                414840           1744.5
18:38:02.270 INFO  ProgressMeter -        Chr3:19712747            238.0                415260           1745.0
18:38:12.319 INFO  ProgressMeter -        Chr3:19808476            238.1                415790           1746.0
18:38:22.332 INFO  ProgressMeter -        Chr3:19958837            238.3                416650           1748.4
18:38:32.398 INFO  ProgressMeter -        Chr3:20055117            238.5                417240           1749.7
18:38:42.972 INFO  ProgressMeter -        Chr3:20106361            238.6                417570           1749.7
18:38:52.975 INFO  ProgressMeter -        Chr3:20287952            238.8                418580           1752.8
18:39:03.284 INFO  ProgressMeter -        Chr3:20392070            239.0                419200           1754.1
18:39:14.325 INFO  ProgressMeter -        Chr3:20487116            239.2                419780           1755.2
